player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Nemanja Matić,SRB,MF,Manchester Utd,33,1988,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,93.3,235.0,64.0,8.0,8.0,100.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,19.0,2.0,7.0,12.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,62.0,43.0,2.0,1.0,0.0,11.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0
Joël Matip,CMR,DF,Liverpool,30,1991,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.0,0.07,0.07,0.07,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,-0.1,-0.1,67.0,72.0,93.1,1608.0,421.0,14.0,15.0,93.3,37.0,39.0,94.9,16.0,18.0,88.9,0.0,0.0,5.0,0.0,0.0,6.0,71.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,12.0,10.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,79.0,5.0,29.0,54.0,3.0,3.0,78.0,1.0,1.0,100.0,1.0,0.0,51.0,188.0,127.0,4.0,0.0,0.0,63.0,60.0,95.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,75.0
Neal Maupay,FRA,FW,Brighton,25,1996,1.0,1.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6,0.6,0.0,0.6,0.0,0.6,0.6,0.6,1.0,4.0,2.0,0.0,50.0,4.0,2.0,0.25,0.5,0.15,0.4,0.4,14.0,19.0,73.7,186.0,9.0,10.0,13.0,76.9,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,17.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,6.7,4.0,4.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,2.0,14.0,17.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,20.0,73.0,32.0,2.0,0.0,0.0,42.0,23.0,54.8,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,33.3
Bryan Mbeumo,FRA,FW,Brentford,22,1999,1.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.37,0.09,0.46,0.37,0.46,0.9,2.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.18,-0.4,-0.4,15.0,23.0,65.2,239.0,20.0,8.0,13.0,61.5,3.0,3.0,100.0,3.0,3.0,100.0,-0.1,1.0,0.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,3.18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,19.0,1.0,5.3,0.0,9.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,35.0,1.0,6.0,10.0,22.0,7.0,35.0,2.0,3.0,66.7,3.0,0.0,27.0,73.0,32.0,1.0,1.0,0.0,39.0,22.0,56.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,33.3
James McArthur,SCO,MF,Crystal Palace,33,1987,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,87.0,727.0,124.0,18.0,21.0,85.7,18.0,20.0,90.0,3.0,4.0,75.0,0.0,1.0,1.0,1.0,1.0,2.0,44.0,2.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,9.0,4.0,9.0,36.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,30.0,4.0,13.3,18.0,11.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,57.0,4.0,23.0,27.0,10.0,2.0,55.0,2.0,2.0,100.0,2.0,0.0,45.0,145.0,47.0,1.0,1.0,0.0,42.0,41.0,97.6,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Alex McCarthy,ENG,GK,Southampton,31,1989,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,51.7,514.0,357.0,3.0,3.0,100.0,6.0,6.0,100.0,6.0,20.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,2.0,17.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,31.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,46.0,34.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
John McGinn,SCO,MF,Aston Villa,26,1994,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1,0.1,0.0,0.12,0.0,0.12,0.12,0.12,1.0,3.0,1.0,0.0,33.3,3.0,1.0,0.33,1.0,0.04,0.9,0.9,31.0,40.0,77.5,795.0,270.0,10.0,13.0,76.9,15.0,16.0,93.8,6.0,11.0,54.5,0.0,0.0,5.0,0.0,0.0,3.0,35.0,5.0,4.0,1.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,25.0,4.0,11.0,31.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,10.0,2.0,20.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,52.0,2.0,11.0,32.0,16.0,2.0,48.0,2.0,2.0,100.0,2.0,0.0,27.0,95.0,46.0,1.0,1.0,0.0,39.0,32.0,82.1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,60.0
Dwight McNeil,ENG,MF,Burnley,21,1999,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.14,0.14,0.0,0.14,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,58.3,231.0,69.0,7.0,8.0,87.5,3.0,4.0,75.0,2.0,6.0,33.3,-0.1,2.0,1.0,2.0,2.0,0.0,22.0,2.0,0.0,0.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,13.0,5.0,6.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,11.8,6.0,5.0,6.0,5.0,2.0,0.0,3.0,2.0,1.0,0.0,35.0,3.0,12.0,10.0,17.0,0.0,33.0,2.0,3.0,66.7,2.0,0.0,25.0,155.0,53.0,4.0,2.0,0.0,26.0,23.0,88.5,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Scott McTominay,SCO,MF,Manchester Utd,24,1996,1.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.04,0.11,0.07,0.11,0.8,1.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.05,-0.1,-0.1,25.0,29.0,86.2,466.0,130.0,7.0,9.0,77.8,14.0,16.0,87.5,2.0,2.0,100.0,0.0,1.0,4.0,0.0,0.0,5.0,26.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,2.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.97,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.65,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,2.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,41.0,3.0,9.0,27.0,7.0,2.0,39.0,3.0,4.0,75.0,3.0,0.0,23.0,86.0,49.0,2.0,1.0,1.0,20.0,19.0,95.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Ben Mee,ENG,DF,Burnley,31,1989,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.0,0.11,0.11,0.11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,-0.1,-0.1,27.0,30.0,90.0,647.0,206.0,7.0,7.0,100.0,14.0,15.0,93.3,6.0,8.0,75.0,0.0,0.0,2.0,0.0,0.0,1.0,29.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,6.0,19.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,44.0,7.0,25.0,17.0,3.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,21.0,137.0,55.0,2.0,0.0,0.0,18.0,18.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,90.0
Benjamin Mendy,FRA,DF,Manchester City,27,1994,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,87.0,83.9,1364.0,452.0,26.0,30.0,86.7,37.0,37.0,100.0,9.0,15.0,60.0,-0.3,2.0,6.0,1.0,1.0,8.0,75.0,12.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,61.0,16.0,10.0,74.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,6.0,4.0,4.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,50.0,2.0,12.0,2.0,16.7,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,94.0,0.0,16.0,57.0,28.0,1.0,82.0,1.0,3.0,33.3,1.0,1.0,69.0,301.0,205.0,8.0,4.0,0.0,72.0,69.0,95.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0
Edouard Mendy,SEN,GK,Chelsea,29,1992,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,337.0,149.0,9.0,9.0,100.0,6.0,6.0,100.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,2.0,16.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,17.0,0.0,0.0,0.0,13.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Illan Meslier,FRA,GK,Leeds United,21,2000,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,48.0,68.8,865.0,385.0,11.0,11.0,100.0,10.0,10.0,100.0,12.0,27.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,22.0,34.0,4.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,46.0,52.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,27.0,155.0,75.0,0.0,0.0,0.0,27.0,27.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
James Milner,ENG,MF,Liverpool,35,1986,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,64.0,87.5,1251.0,301.0,22.0,23.0,95.7,20.0,23.0,87.0,14.0,18.0,77.8,0.0,0.0,4.0,0.0,0.0,5.0,64.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,8.0,3.0,58.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,4.0,50.0,2.0,14.0,6.0,42.9,1.0,9.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,72.0,3.0,19.0,43.0,13.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,45.0,159.0,74.0,1.0,0.0,0.0,60.0,57.0,95.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0
Yerry Mina,COL,DF,Everton,26,1994,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,13.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Tyrone Mings,ENG,DF,Aston Villa,28,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,81.0,91.4,1765.0,578.0,14.0,15.0,93.3,46.0,47.0,97.9,14.0,19.0,73.7,0.0,0.0,10.0,0.0,0.0,4.0,79.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,57.0,12.0,12.0,55.0,17.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,4.0,0.0,93.0,10.0,56.0,44.0,2.0,1.0,91.0,2.0,2.0,100.0,2.0,0.0,60.0,309.0,218.0,2.0,1.0,0.0,65.0,64.0,98.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,75.0
Tyrick Mitchell,ENG,DF,Crystal Palace,21,1999,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,87.9,390.0,160.0,18.0,18.0,100.0,10.0,11.0,90.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,5.0,22.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,5.0,35.7,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,15.0,12.0,11.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,26.0,93.0,33.0,1.0,0.0,0.0,28.0,28.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Jakub Moder,POL,MF,Brighton,22,1999,1.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.74,4.74,0.0,4.74,0.2,0.2,0.4,0.8,2.06,2.86,0.8,2.86,0.2,1.0,1.0,0.0,100.0,4.74,4.74,0.0,0.0,0.17,-0.2,-0.2,5.0,5.0,100.0,84.0,20.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.47,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,4.0,1.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,12.0,1.0,0.0,0.0,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Mason Mount,ENG,MF,Chelsea,22,1999,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.16,0.0,0.16,0.16,0.16,1.0,3.0,1.0,2.0,33.3,3.0,1.0,0.0,0.0,0.05,-0.2,-0.2,46.0,58.0,79.3,668.0,207.0,21.0,21.0,100.0,15.0,20.0,75.0,4.0,10.0,40.0,0.0,0.0,4.0,3.0,1.0,4.0,52.0,6.0,1.0,1.0,8.0,1.0,9.0,5.0,4.0,0.0,0.0,43.0,4.0,11.0,6.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,16.0,4.0,25.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,0.0,2.0,19.0,54.0,4.0,63.0,0.0,1.0,0.0,0.0,0.0,52.0,266.0,129.0,8.0,1.0,1.0,64.0,55.0,85.9,1.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
Lucas Moura,BRA,FW,Tottenham,29,1992,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.44,0.15,0.59,0.44,0.59,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.11,-0.4,-0.4,31.0,36.0,86.1,497.0,169.0,16.0,18.0,88.9,10.0,13.0,76.9,4.0,4.0,100.0,-0.2,3.0,4.0,1.0,0.0,5.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,3.0,1.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,7.7,4.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,56.0,3.0,7.0,34.0,19.0,5.0,56.0,4.0,8.0,50.0,5.0,0.0,35.0,204.0,141.0,7.0,3.0,0.0,45.0,32.0,71.1,0.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,16.0,3.0,1.0,75.0
